date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:09:27	241191/241191	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:06%20GMT	https://www.nba.com/stats/leaders	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/stats/leaders.html	(from https://www.nba.com/)
18:09:27	820999/820999	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:07%20GMT	https://www.nba.com/stats/help/glossary	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/stats/help/glossary.html	(from https://www.nba.com/)
18:09:27	156/156	------	403	error ('Forbidden')	text/html	date:Mon,%2009%20Feb%202026%2008:43:12%20GMT	https://support.watch.nba.com/hc/en-us	C:/My%20Web%20Sites/NBA_Clone/support.watch.nba.com/hc/en-us.13a.delayed	(from https://www.nba.com/)
18:09:27	228087/228087	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:08%20GMT	https://www.nba.com/stats/cumestats	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/stats/cumestats.html	(from https://www.nba.com/)
18:09:27	278409/278409	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:09%20GMT	https://www.nba.com/stats/lineups/traditional	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/stats/lineups/traditional.html	(from https://www.nba.com/)
18:09:27	238100/238100	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:10%20GMT	https://www.nba.com/stats/tools/media-central-game-stats	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/stats/tools/media-central-game-stats.html	(from https://www.nba.com/)
18:09:27	228143/228143	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:10%20GMT	https://www.nba.com/stats/draft/combine	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/stats/draft/combine.html	(from https://www.nba.com/)
18:09:27	252563/252563	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:10%20GMT	https://www.nba.com/stats/quicklinks	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/stats/quicklinks.html	(from https://www.nba.com/)
18:09:27	227926/227926	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:10%20GMT	https://www.nba.com/stats/help	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/stats/help.html	(from https://www.nba.com/)
18:09:27	87813/87813	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Feb%202026%2001:16:17%20GMT	https://nbaevents.nba.com/all-star	C:/My%20Web%20Sites/NBA_Clone/nbaevents.nba.com/all-star.html	(from https://www.nba.com/)
18:09:27	209660/209660	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:11%20GMT	https://www.nba.com/standings	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/standings.html	(from https://www.nba.com/)
18:09:27	209797/209797	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:11%20GMT	https://www.nba.com/standings?GroupBy=div	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/standingsa655.html	(from https://www.nba.com/)
18:09:27	209716/209716	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:11%20GMT	https://www.nba.com/standings?GroupBy=conf	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/standings2464.html	(from https://www.nba.com/)
18:09:27	204845/204845	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:11%20GMT	https://www.nba.com/nba-cup/2025/standings	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/nba-cup/2025/standings.html	(from https://www.nba.com/)
18:09:27	229127/229127	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:12%20GMT	https://www.nba.com/stats/teams/preseason	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/stats/teams/preseason.html	(from https://www.nba.com/)
18:09:27	242566/242566	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:12%20GMT	https://www.nba.com/teams	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/teams.html	(from https://www.nba.com/)
18:09:27	190355/190355	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:13%20GMT	https://www.nba.com/celtics/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/celtics/index.html	(from https://www.nba.com/)
18:09:27	31426/31426	------	200	untouched ('OK')	image/svg+xml	etag:%22780dcc7db1f35422928403812efaa916%22	https://cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612738/primary/L/logo.svg	(from https://www.nba.com/)
18:09:27	55427/55427	------	200	untouched ('OK')	text/html	etag:%22e05f858608cd2c83d89d84ef1b253f9d%22	https://www.nba.com/nets/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/nets/index.html	(from https://www.nba.com/)
18:09:28	0/0	---M--	200	added ('OK')	text/html	date:Mon,%2009%20Feb%202026%2010:09:27%20GMT	https://www.nba.com/akam/13/pixel_5da709b7?a=dD03YjkwMDgwNGZlYzY4M2I0OTljN2VmYThiODI2NmVmOWFjMDk5YTQ3JmpzPW9mZg==	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/akam/13/pixel_5da709b7.13ce2d9.delayed	(from https://www.nba.com/)
18:09:28	6207/6207	------	200	untouched ('OK')	image/svg+xml	etag:%22ad31085b92aa6931af18dabab041965b%22	https://cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612751/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	210289/210289	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:14%20GMT	https://www.nba.com/knicks/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/knicks/index.html	(from https://www.nba.com/)
18:09:28	7473/7473	------	200	untouched ('OK')	image/svg+xml	etag:%221f0c36a70436bfae2870b9e5d673b06f%22	https://cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612752/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	183766/183766	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:14%20GMT	https://www.nba.com/sixers/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/sixers/index.html	(from https://www.nba.com/)
18:09:28	3400/3400	------	200	untouched ('OK')	image/svg+xml	etag:%2211ee77903f198c4098677c63ba5124e7%22	https://cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612755/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	217265/217265	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:15%20GMT	https://www.nba.com/raptors/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/raptors/index.html	(from https://www.nba.com/)
18:09:28	10023/10023	------	200	untouched ('OK')	image/svg+xml	etag:%227977f454d8239c5546124d32af259360%22	https://cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612761/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	268085/268085	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:15%20GMT	https://www.nba.com/bulls/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/bulls/index.html	(from https://www.nba.com/)
18:09:28	8876/8876	------	200	untouched ('OK')	image/svg+xml	etag:%226024977e75a3f2d3a4841188aae7ffd9%22	https://cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612741/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	268679/268679	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:15%20GMT	https://www.nba.com/cavaliers/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/cavaliers/index.html	(from https://www.nba.com/)
18:09:28	1212/1212	------	200	untouched ('OK')	image/svg+xml	etag:%22aa8835f15f9f42fda9e13683b9a6cd6c%22	https://cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612739/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	223259/223259	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:16%20GMT	https://www.nba.com/pistons/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/pistons/index.html	(from https://www.nba.com/)
18:09:28	5623/5623	------	200	untouched ('OK')	image/svg+xml	etag:%22afed1ca0249171ed894e4abfd06200b2%22	https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	268581/268581	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:16%20GMT	https://www.nba.com/pacers/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/pacers/index.html	(from https://www.nba.com/)
18:09:28	2667/2667	------	200	untouched ('OK')	image/svg+xml	etag:%2205f43d13da81b2be1a544521769eca73%22	https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	56342/56342	------	200	untouched ('OK')	text/html	etag:%224b2eee277c020c7ce5a1e66c9e30003d%22	https://www.nba.com/bucks/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/bucks/index.html	(from https://www.nba.com/)
18:09:28	5336/5336	------	200	untouched ('OK')	image/svg+xml	etag:%22fa769941a6d8bd0d4eed7ea33bc96e95%22	https://cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612749/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	76598/76598	------	200	untouched ('OK')	text/html	etag:%222d2d9a9b423dfe25242c249f1df14212%22	https://www.nba.com/hawks/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/hawks/index.html	(from https://www.nba.com/)
18:09:28	1882/1882	------	200	untouched ('OK')	image/svg+xml	etag:%225b544045178bdca8d8fb3af93abdbc71%22	https://cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612737/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	288479/288479	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:19%20GMT	https://www.nba.com/hornets/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/hornets/index.html	(from https://www.nba.com/)
18:09:28	9095/9095	------	200	untouched ('OK')	image/svg+xml	etag:%22144c394c05d7ed1dee32b4615f2d4fd0%22	https://cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612766/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	217022/217022	------	200	untouched ('OK')	text/html	etag:%228966735a4d6287e2f791211f4585a18a%22	https://www.nba.com/heat/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/heat/index.html	(from https://www.nba.com/)
18:09:28	6159/6159	------	200	untouched ('OK')	image/svg+xml	etag:%22b4f3cbb2af72872aeac3cc0d09623a5a%22	https://cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612748/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	240169/240169	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:19%20GMT	https://www.nba.com/magic/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/magic/index.html	(from https://www.nba.com/)
18:09:28	5155/5155	------	200	untouched ('OK')	image/svg+xml	etag:%229549db08fe26462484d59a1c0bd412f5%22	https://cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612753/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	238347/238347	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:21%20GMT	https://www.nba.com/wizards/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/wizards/index.html	(from https://www.nba.com/)
18:09:28	3156/3156	------	200	untouched ('OK')	image/svg+xml	etag:%22b58208009ec3836b887e0cc9ee98dbd4%22	https://cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612764/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	330686/330686	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:21%20GMT	https://www.nba.com/nuggets/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/nuggets/index.html	(from https://www.nba.com/)
18:09:28	2916/2916	------	200	untouched ('OK')	image/svg+xml	etag:%226f348c02456d440f19154298ed81db7c%22	https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	424562/424562	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:21%20GMT	https://www.nba.com/timberwolves/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/timberwolves/index.html	(from https://www.nba.com/)
18:09:28	4883/4883	------	200	untouched ('OK')	image/svg+xml	etag:%22aadb7f5c17492cb57b75311bebf43a72%22	https://cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612750/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	261918/261918	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:22%20GMT	https://www.nba.com/thunder/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/thunder/index.html	(from https://www.nba.com/)
18:09:28	8885/8885	------	200	untouched ('OK')	image/svg+xml	etag:%221f42e5200782df6d34fc0a5c1d97ba72%22	https://cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612760/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	235458/235458	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:22%20GMT	https://www.nba.com/blazers/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/blazers/index.html	(from https://www.nba.com/)
18:09:28	2051/2051	------	200	untouched ('OK')	image/svg+xml	etag:%22897aedad7c443d4d4ecca7da122ee91e%22	https://cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612757/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	207481/207481	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:22%20GMT	https://www.nba.com/jazz/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/jazz/index.html	(from https://www.nba.com/)
18:09:28	1492/1492	------	200	untouched ('OK')	image/svg+xml	etag:%22838950fa9d8695ec951ceefc5ff658bd%22	https://cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612762/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	56996/56996	------	200	untouched ('OK')	text/html	etag:%22657c1b16bd96357065ea9c68d553b85f%22	https://www.nba.com/warriors/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/warriors/index.html	(from https://www.nba.com/)
18:09:28	3171/3171	------	200	untouched ('OK')	image/svg+xml	etag:%225fe1cf7caeded95b1d5139b52c51ee79%22	https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	293874/293874	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:23%20GMT	https://www.nba.com/clippers/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/clippers/index.html	(from https://www.nba.com/)
18:09:28	4262/4262	------	200	untouched ('OK')	image/svg+xml	etag:%225b9773bb01f361050585166e7d542143%22	https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg	(from https://www.nba.com/)
18:09:28	223723/223723	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:24%20GMT	https://www.nba.com/lakers/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/lakers/index.html	(from https://www.nba.com/)
18:09:29	12296/12296	------	200	untouched ('OK')	image/svg+xml	etag:%22d94b140e57157bfba57822e2ca7e29b1%22	https://cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612747/primary/L/logo.svg	(from https://www.nba.com/)
18:09:29	165136/165136	------	200	untouched ('OK')	text/html	etag:%22766237c4747a257364df4708ad45d859%22	https://www.nba.com/suns/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/suns/index.html	(from https://www.nba.com/)
18:09:29	2459/2459	------	200	untouched ('OK')	image/svg+xml	etag:%22d107ba3607c07d72485ccf573c3f6d72%22	https://cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612756/primary/L/logo.svg	(from https://www.nba.com/)
18:09:29	209730/209730	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:25%20GMT	https://www.nba.com/kings/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/kings/index.html	(from https://www.nba.com/)
18:09:29	3669/3669	------	200	untouched ('OK')	image/svg+xml	etag:%22e2831e7c490994b7fd95b122059ab2f5%22	https://cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612758/primary/L/logo.svg	(from https://www.nba.com/)
18:09:29	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Feb%202026%2008:41:25%20GMT	https://www.nba.com/mavericks/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/mavericks/index.html	(from https://www.nba.com/)
18:09:29	11931/11931	------	200	untouched ('OK')	image/svg+xml	etag:%22445661545870781dc63f0d9cb33a999b%22	https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg	(from https://www.nba.com/)
18:09:29	82635/82635	------	200	untouched ('OK')	text/html	etag:%22ec8b16b987f8482ac310d41948bab015%22	https://www.nba.com/rockets/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/rockets/index.html	(from https://www.nba.com/)
18:09:29	2985/2985	------	200	untouched ('OK')	image/svg+xml	etag:%224f9a00b0b19a7c9f4131d59ef3c66dd9%22	https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg	(from https://www.nba.com/)
18:09:29	326936/326936	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:34%20GMT	https://www.nba.com/grizzlies/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/grizzlies/index.html	(from https://www.nba.com/)
18:09:29	3282/3282	------	200	untouched ('OK')	image/svg+xml	etag:%223b05e39c48f29ba867dbdfde2f7b5dc8%22	https://cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612763/primary/L/logo.svg	(from https://www.nba.com/)
18:09:29	253388/253388	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:27%20GMT	https://www.nba.com/pelicans/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/pelicans/index.html	(from https://www.nba.com/)
18:09:29	15595/15595	------	200	untouched ('OK')	image/svg+xml	etag:%223ed446dcadcbd887f25420d1265324e2%22	https://cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612740/primary/L/logo.svg	(from https://www.nba.com/)
18:09:29	373979/373979	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:27%20GMT	https://www.nba.com/spurs/	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/spurs/index.html	(from https://www.nba.com/)
18:09:29	1912/1912	------	200	untouched ('OK')	image/svg+xml	etag:%22711765be3d72d38a628a656ac40f105b%22	https://cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/nba/1610612759/primary/L/logo.svg	(from https://www.nba.com/)
18:09:29	542935/542935	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:26%20GMT	https://www.nba.com/players	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/players.html	(from https://www.nba.com/)
18:09:29	0/-1	---M--	301	error ('')			https://auctions.nba.com/iSynApp/showHomePage.action?sid=1101461	C:/My%20Web%20Sites/NBA_Clone/auctions.nba.com/iSynApp/showHomePage.1461baf.delayed	(from https://www.nba.com/games)
18:09:29	193625/193625	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:27%20GMT	https://www.nba.com/players/todays-lineups	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/players/todays-lineups.html	(from https://www.nba.com/)
18:09:29	278555/278555	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:27%20GMT	https://www.nba.com/news/2025-26-nba-player-pronunciation-guide	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/news/2025-26-nba-player-pronunciation-guide.html	(from https://www.nba.com/)
18:09:29	6097/6097	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:30%20GMT	https://play.nba.com/	C:/My%20Web%20Sites/NBA_Clone/play.nba.com/index.html	(from https://www.nba.com/)
18:09:29	6474/6474	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:29%20GMT	https://play.nba.com/nba-full-court-guess	C:/My%20Web%20Sites/NBA_Clone/play.nba.com/nba-full-court-guess.html	(from https://www.nba.com/)
18:09:29	5737/5737	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:30%20GMT	https://play.nba.com/nba-rank	C:/My%20Web%20Sites/NBA_Clone/play.nba.com/nba-rank.html	(from https://www.nba.com/)
18:09:29	5737/5737	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:31%20GMT	https://play.nba.com/nba-iq	C:/My%20Web%20Sites/NBA_Clone/play.nba.com/nba-iq.html	(from https://www.nba.com/)
18:09:29	5737/5737	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:31%20GMT	https://play.nba.com/nba-player-path	C:/My%20Web%20Sites/NBA_Clone/play.nba.com/nba-player-path.html	(from https://www.nba.com/)
18:09:29	5737/5737	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:32%20GMT	https://play.nba.com/nba-trivia?source=daily	C:/My%20Web%20Sites/NBA_Clone/play.nba.com/nba-triviab294.html	(from https://www.nba.com/)
18:09:29	0/-1	---M--	301	error ('')			https://nbagameworn.nba.com/iSynApp/showHomePage.action?sid=1101561	C:/My%20Web%20Sites/NBA_Clone/nbagameworn.nba.com/iSynApp/showHomePage.14708c7.delayed	(from https://www.nba.com/games)
18:09:29	5737/5737	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:32%20GMT	https://play.nba.com/nba-hoop-connect	C:/My%20Web%20Sites/NBA_Clone/play.nba.com/nba-hoop-connect.html	(from https://www.nba.com/)
18:09:29	366586/366586	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:33%20GMT	https://www.nba.com/fantasy	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/fantasy.html	(from https://www.nba.com/)
18:09:29	10726/10726	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:34%20GMT	https://picks.nba.com/pickem	C:/My%20Web%20Sites/NBA_Clone/picks.nba.com/pickem.html	(from https://www.nba.com/)
18:09:29	227453/227453	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:34%20GMT	https://www.nba.com/nbabet	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/nbabet.html	(from https://www.nba.com/)
18:09:29	0/-1	---M--	301	error ('')			https://www.nba.com/watch/league-pass-stream	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/watch/league-pass-stream.152.delayed	(from https://www.nba.com/games)
18:09:29	210563/210563	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:35%20GMT	https://www.nba.com/nbabet/official-nba-gaming-partners-and-operators-2	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/nbabet/official-nba-gaming-partners-and-operators-2.html	(from https://www.nba.com/)
18:09:29	234585/234585	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:35%20GMT	https://www.nba.com/league-pass-purchase	C:/My%20Web%20Sites/NBA_Clone/www.nba.com/league-pass-purchase.html	(from https://www.nba.com/)
18:09:29	270/270	------	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2009%20Feb%202026%2008:41:37%20GMT	https://global.nba.com/store-link-handler/	C:/My%20Web%20Sites/NBA_Clone/global.nba.com/store-link-handler/index.html	(from https://www.nba.com/)
18:09:29	7557/7557	------	200	untouched ('OK')	image/svg+xml	etag:%223dfc5069b6d0238a977a00078a2ee1c5%22	https://cdn.nba.com/logos/leagues/logo-nbastore.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/leagues/logo-nbastore.svg	(from https://www.nba.com/)
18:09:29	200/200	------	200	untouched ('OK')	text/plain	etag:%22ca58e7fa048391dd4dd4aca5d85a8048%22	https://nbatickets.nba.com/robots.txt		(from https://www.nba.com/)
18:09:29	104070/104070	------	200	untouched ('OK')	text/html	date:Mon,%2009%20Feb%202026%2008:41:54%20GMT	https://photostore.nba.com/	C:/My%20Web%20Sites/NBA_Clone/photostore.nba.com/index.html	(from https://www.nba.com/)
18:09:29	157290/157290	------	200	untouched ('OK')	text/html	etag:%2215n81adpo7p3ely%22	https://gleague.nba.com/	C:/My%20Web%20Sites/NBA_Clone/gleague.nba.com/index.html	(from https://www.nba.com/)
18:09:29	4811/4811	------	200	untouched ('OK')	image/svg+xml	etag:%22b8003d78198a73748baaa62f6032807f%22	https://cdn.nba.com/logos/leagues/logo-gleague.svg	C:/My%20Web%20Sites/NBA_Clone/cdn.nba.com/logos/leagues/logo-gleague.svg	(from https://www.nba.com/)
